-0.804283, -3.752928, -0.880707, 0.000000
-0.804283, -3.752928, -0.880707, 0.000000
-0.804283, -3.752928, -0.880707, 0.000000
-0.804283, -3.752928, -0.880707, 0.000000
-0.797399, -3.761267, -0.880707, 0.195742
-0.674533, -3.910107, -0.880707, 0.473371
-0.515389, -4.102896, -0.880707, 0.497780
-0.356502, -4.295373, -0.880707, 0.499806
-0.189843, -4.481573, -0.821910, 0.499983
-0.019639, -4.664683, -0.821910, 0.499999
0.150567, -4.847794, -0.821910, 0.500000
0.320772, -5.030906, -0.821910, 0.500000
0.494382, -5.217680, -0.821910, 0.500000
0.664588, -5.400792, -0.821910, 0.500000
0.834794, -5.583904, -0.821910, 0.500000
1.005000, -5.767016, -0.821910, 0.500000
1.178610, -5.953790, -0.821910, 0.500000
1.348816, -6.136902, -0.821910, 0.500000
1.523970, -6.315087, -0.734597, 0.500000
1.709496, -6.482659, -0.734597, 0.500000
1.895021, -6.650231, -0.734597, 0.500000
2.080546, -6.817803, -0.734597, 0.500000
2.269782, -6.988727, -0.734597, 0.500000
2.455307, -7.156298, -0.734597, 0.500000
2.640832, -7.323870, -0.734597, 0.500000
2.830068, -7.494794, -0.734597, 0.500000
3.015594, -7.662366, -0.734597, 0.500000
3.188029, -7.842743, -0.920782, 0.500000
3.314382, -8.057782, -1.158331, 0.500000
3.386584, -8.296515, -1.395879, 0.500000
3.400580, -8.545535, -1.633427, 0.500000
3.354093, -8.795627, -1.875727, 0.500000
3.251549, -9.022985, -2.113275, 0.500000
3.098383, -9.219827, -2.350824, 0.500000
2.903198, -9.375099, -2.588372, 0.500000
2.676955, -9.480079, -2.825920, 0.500000
2.427376, -9.529249, -3.068220, 0.500000
2.178220, -9.517930, 2.977417, 0.500000
1.938725, -9.448296, 2.739869, 0.500000
1.722342, -9.324260, 2.502321, 0.500000
1.540948, -9.153026, 2.287629, 0.500000
1.376698, -8.964553, 2.287629, 0.500000
1.209163, -8.772311, 2.287629, 0.500000
1.044913, -8.583838, 2.287629, 0.500000
0.880663, -8.395366, 2.287629, 0.500000
0.716413, -8.206893, 2.287629, 0.500000
0.548878, -8.014651, 2.287629, 0.500000
0.384628, -7.826178, 2.287629, 0.500000
0.220378, -7.637706, 2.287629, 0.500000
0.056128, -7.449233, 2.287629, 0.500000
-0.108123, -7.260761, 2.287629, 0.500000
-0.272373, -7.072288, 2.287629, 0.500000
-0.439908, -6.880046, 2.287629, 0.500000
-0.604158, -6.691573, 2.287629, 0.500000
-0.768408, -6.503101, 2.287629, 0.500000
-0.932658, -6.314628, 2.287629, 0.500000
-1.096908, -6.126156, 2.287629, 0.500000
-1.264599, -5.934051, 2.303307, 0.500000
-1.452103, -5.769586, 2.540328, 0.500000
-1.671646, -5.650714, 2.698008, 0.500000
-1.897451, -5.543419, 2.698008, 0.500000
-2.123256, -5.436124, 2.698008, 0.500000
-2.349061, -5.328829, 2.698008, 0.500000
-2.579382, -5.219388, 2.698008, 0.500000
-2.805186, -5.112093, 2.698008, 0.500000
-3.030991, -5.004798, 2.698008, 0.500000
-3.256774, -4.897458, 2.691925, 0.500000
-3.472410, -4.762264, 2.506174, 0.500000
-3.673616, -4.613886, 2.506174, 0.500000
-3.870973, -4.460616, 2.428362, 0.500000
-4.060036, -4.297046, 2.428362, 0.500000
-4.249099, -4.133476, 2.428362, 0.500000
-4.441943, -3.966635, 2.428362, 0.500000
-4.622363, -3.793819, 2.341049, 0.500000
-4.796442, -3.614385, 2.341049, 0.500000
-4.970521, -3.434951, 2.341049, 0.500000
-5.144600, -3.255517, 2.341049, 0.500000
-5.322161, -3.072495, 2.341049, 0.500000
-5.496240, -2.893061, 2.341049, 0.500000
-5.670319, -2.713627, 2.341049, 0.500000
-5.844398, -2.534194, 2.341049, 0.500000
-6.018477, -2.354760, 2.341049, 0.500000
-6.192556, -2.175326, 2.341049, 0.500000
-6.370117, -1.992304, 2.341049, 0.500000
-6.544196, -1.812870, 2.341049, 0.500000
-6.718275, -1.633436, 2.341049, 0.500000
-6.892354, -1.454002, 2.341049, 0.500000
-7.066433, -1.274569, 2.341049, 0.500000
-7.243994, -1.091546, 2.341049, 0.500000
-7.418073, -0.912112, 2.341049, 0.500000
-7.592152, -0.732679, 2.341049, 0.500000
-7.766231, -0.553245, 2.341049, 0.500000
-7.940310, -0.373811, 2.341049, 0.500000
-8.114389, -0.194377, 2.341049, 0.500000
-8.291950, -0.011355, 2.341049, 0.500000
-8.450635, 0.181185, 2.145361, 0.500000
-8.560420, 0.405136, 1.907812, 0.500000
-8.614905, 0.653609, 1.665513, 0.500000
-8.608906, 0.902949, 1.427965, 0.500000
-8.544400, 1.143876, 1.190416, 0.500000
-8.425010, 1.362857, 0.952868, 0.500000
-8.257442, 1.547594, 0.715320, 0.500000
-8.055357, 1.694487, 0.600398, 0.500000
-7.840997, 1.822351, 0.428466, 0.500000
-7.605449, 1.920009, 0.389560, 0.500000
-7.374180, 2.014955, 0.389560, 0.500000
-7.140671, 2.103827, 0.279390, 0.500000
-6.894469, 2.143714, 0.041841, 0.500000
-6.640892, 2.123561, -0.200458, 0.500000
-6.404080, 2.045286, -0.438007, 0.500000
-6.192339, 1.913482, -0.675555, 0.500000
-6.017559, 1.735553, -0.913103, 0.500000
-5.889559, 1.521491, -1.150652, 0.500000
-5.793840, 1.290546, -1.180055, 0.500000
-5.698621, 1.059389, -1.180055, 0.500000
-5.578786, 0.834965, -0.960613, 0.500000
-5.416740, 0.644909, -0.826688, 0.500000
-5.247411, 0.460986, -0.826688, 0.500000
-5.078082, 0.277063, -0.826688, 0.500000
-4.905366, 0.089462, -0.826688, 0.500000
-4.736037, -0.094461, -0.826688, 0.500000
-4.566708, -0.278384, -0.826688, 0.500000
-4.397379, -0.462307, -0.826688, 0.500000
-4.228050, -0.646230, -0.826688, 0.500000
-4.058721, -0.830153, -0.826688, 0.500000
-3.886005, -1.017754, -0.826688, 0.500000
-3.716574, -1.201583, -0.814716, 0.500000
-3.531147, -1.369062, -0.710868, 0.500000
-3.341698, -1.532185, -0.710868, 0.500000
-3.148460, -1.698570, -0.710868, 0.500000
-2.959011, -1.861693, -0.710868, 0.500000
-2.769562, -2.024816, -0.710868, 0.500000
-2.580113, -2.187939, -0.710868, 0.500000
-2.391023, -2.351471, -0.740272, 0.500000
-2.213904, -2.527881, -0.788680, 0.500000
-2.037708, -2.705237, -0.788680, 0.500000
-1.857989, -2.886140, -0.788680, 0.500000
-1.681793, -3.063496, -0.788680, 0.500000
-1.505598, -3.240852, -0.788680, 0.500000
-1.329402, -3.418208, -0.788680, 0.500000
-1.149683, -3.599111, -0.788680, 0.500000
-0.973487, -3.776467, -0.788680, 0.500000
